Carrier Code,Date,Flight_Number,Tail Number,Origin Airport,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time (Minutes),Actual Elapsed Time (Minutes),Arrival Delay (Minutes),Wheels-on Time,Taxi-In time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes),month,org_clouds,org_pres,org_snow,org_temp,org_solar_rad,org_wind_spd,dest_clouds,dest_pres,dest_snow,dest_temp,dest_solar_rad,dest_wind_spd
UA,2022-05-29,652,N404UA,DEN,15:09,15:19,198,212,10,15:03,16,0,0,0,0,0,May,60,812.7,0,15,281.2,5.1,34,1001.6,0,17.6,307.1,2.1
UA,2022-05-29,2051,N899UA,ORD,20:51,20:50,111,112,-1,20:45,5,0,0,0,0,0,May,55,991.1,0,22.1,180.9,5.6,34,1001.6,0,17.6,307.1,2.1
UA,2022-05-30,652,N404UA,DEN,15:09,15:21,198,207,12,15:16,5,0,0,0,0,0,May,64,815.8,0,12.6,290.4,8.5,66,1001.9,0,20.5,264.2,2.5
UA,2022-05-30,2051,N828UA,ORD,20:51,20:50,111,108,-1,20:46,4,0,0,0,0,0,May,64,990.3,0,25.7,234.3,7.3,66,1001.9,0,20.5,264.2,2.5
UA,2022-05-31,652,N404UA,DEN,15:09,15:21,198,214,12,14:53,28,0,0,0,0,0,May,67,827.1,0,9.2,198.7,3.2,86,999.7,0,25.1,137.3,3.9
UA,2022-05-31,2051,N899UA,ORD,20:51,21:47,111,95,56,21:43,4,1,0,0,0,55,May,79,992.8,0,26.8,98,5.4,86,999.7,0,25.1,137.3,3.9
UA,2022-06-01,652,N489UA,DEN,15:09,16:18,198,0,0,16:14,4,0,0,0,0,0,June,89,832,0,8.2,133.7,2.2,95,996,0,20.7,78.7,2.4
UA,2022-06-01,2051,N890UA,ORD,20:51,20:28,111,91,-23,20:24,4,0,0,0,0,0,June,93,993.5,0,17.8,111.8,2.5,95,996,0,20.7,78.7,2.4
UA,2022-06-02,652,N489UA,DEN,15:09,15:20,198,187,11,15:16,4,0,0,0,0,0,June,60,828.2,0,14,220.3,2.2,75,993.2,0,19.1,176,3.5
UA,2022-06-02,2051,N833UA,ORD,20:51,20:36,111,98,-15,20:31,5,0,0,0,0,0,June,27,992.3,0,16.8,350.5,1.8,75,993.2,0,19.1,176,3.5
UA,2022-06-03,604,N835UA,DEN,15:07,14:56,199,187,-11,14:51,5,0,0,0,0,0,June,66,824.4,0,16.4,156.1,2.5,27,994.6,0,17.6,307.3,3.8
UA,2022-06-03,1503,N29717,ORD,23:59,23:40,114,99,-19,23:33,7,0,0,0,0,0,June,3,992.8,0,20.2,356.1,3.5,27,994.6,0,17.6,307.3,3.8
UA,2022-06-03,2615,N807UA,IAD,23:37,23:35,75,68,-2,23:31,4,0,0,0,0,0,June,82,999.4,0,23,102.5,2.7,27,994.6,0,17.6,307.3,3.8
UA,2022-06-04,604,N835UA,DEN,15:07,15:06,199,201,-1,14:59,7,0,0,0,0,0,June,42,822,0,18.8,316.1,3.2,3,998,0,15.4,356.2,4.8
UA,2022-06-04,1503,N14704,ORD,0:14,0:21,114,100,7,0:10,11,0,0,0,0,0,June,68,995.4,0,15.2,149.9,2.2,3,998,0,15.4,356.2,4.8
UA,2022-06-04,2615,N827UA,IAD,23:37,0:11,75,67,34,0:06,5,34,0,0,0,0,June,32,1002.4,0,23.7,348.1,2,3,998,0,15.4,356.2,4.8
UA,2022-06-05,212,N494UA,ORD,0:08,23:56,114,108,-12,23:51,5,0,0,0,0,0,June,81,990.4,0,16.5,276.1,2.3,25,1000.1,0,15.9,348.1,2.1
UA,2022-06-05,604,N835UA,DEN,15:07,15:03,199,197,-4,14:56,7,0,0,0,0,0,June,67,820.8,0,20.3,285.5,3.1,25,1000.1,0,15.9,348.1,2.1
UA,2022-06-05,2615,N418UA,IAD,23:37,23:40,75,76,3,23:35,5,0,0,0,0,0,June,30,1004.7,0,22.6,354.8,2.1,25,1000.1,0,15.9,348.1,2.1
UA,2022-06-06,604,N820UA,DEN,15:07,15:03,199,199,-4,14:55,8,0,0,0,0,0,June,40,823.1,0,18.5,283.9,3.7,92,999.2,0,18.8,160.1,2.9
UA,2022-06-06,1503,N69813,ORD,23:59,0:23,114,110,24,0:18,5,18,0,0,0,6,June,100,986,0,18.9,90,3.2,92,999.2,0,18.8,160.1,2.9
UA,2022-06-06,2615,N874UA,IAD,23:37,23:44,75,78,7,23:40,4,0,0,0,0,0,June,24,1007.8,0,22.2,334.5,2.7,92,999.2,0,18.8,160.1,2.9
UA,2022-06-07,604,N852UA,DEN,15:07,14:47,199,185,-20,14:42,5,0,0,0,0,0,June,55,826.2,0,18.1,270.1,3.5,97,995.3,0,21.1,97.8,5
UA,2022-06-07,1503,N24702,ORD,23:59,23:58,114,110,-1,23:50,8,0,0,0,0,0,June,60,990.9,0,13.6,312,3.5,97,995.3,0,21.1,97.8,5
UA,2022-06-07,2615,N834UA,IAD,23:37,23:31,75,75,-6,23:26,5,0,0,0,0,0,June,95,1005.1,0,21.9,111.6,3,97,995.3,0,21.1,97.8,5
UA,2022-06-08,604,N852UA,DEN,15:07,14:44,199,185,-23,14:39,5,0,0,0,0,0,June,22,829.6,0,17.9,359.7,3.8,75,997.1,0,17.6,250.1,3.2
UA,2022-06-08,1503,N24702,ORD,23:59,23:47,114,100,-12,23:44,3,0,0,0,0,0,June,79,990.9,0,14.7,110.8,3.1,75,997.1,0,17.6,250.1,3.2
UA,2022-06-08,2615,N823UA,IAD,23:37,0:32,75,93,55,0:27,5,0,0,18,0,37,June,68,1001.4,0,24.9,291.2,2.3,75,997.1,0,17.6,250.1,3.2
UA,2022-06-09,604,N818UA,DEN,15:07,15:12,199,205,5,15:07,5,0,0,0,0,0,June,65,826,0,21.2,265.6,2.7,72,991.1,0,15.7,207.7,4.3
UA,2022-06-09,1503,N14731,ORD,23:59,23:56,114,98,-3,23:52,4,0,0,0,0,0,June,36,993.4,0,17,313.2,2.7,72,991.1,0,15.7,207.7,4.3
UA,2022-06-09,2615,N882UA,IAD,23:37,23:24,75,66,-13,23:17,7,0,0,0,0,0,June,56,997.1,0,24.8,240.7,4.2,72,991.1,0,15.7,207.7,4.3
UA,2022-06-10,604,N895UA,DEN,15:07,15:01,199,192,-6,14:56,5,0,0,0,0,0,June,46,827,0,20.5,253.4,2.6,28,995.1,0,17.1,349.4,5.4
UA,2022-06-10,1503,N27734,ORD,23:59,23:42,114,103,-17,23:37,5,0,0,0,0,0,June,69,992.4,0,19.5,175.6,2.8,28,995.1,0,17.1,349.4,5.4
UA,2022-06-10,2615,N808UA,IAD,23:37,23:47,75,61,10,23:40,7,0,0,0,0,0,June,51,1002.4,0,22.3,217.4,1.9,28,995.1,0,17.1,349.4,5.4
UA,2022-06-11,604,N849UA,DEN,15:07,15:04,199,204,-3,14:59,5,0,0,0,0,0,June,25,823.9,0,28.4,339,3.7,57,997.3,0,17.6,202.3,2.5
UA,2022-06-11,1503,N24736,ORD,0:14,23:55,114,99,-19,23:47,8,0,0,0,0,0,June,89,989.6,0,19.3,98.8,2.7,57,997.3,0,17.6,202.3,2.5
UA,2022-06-11,2615,N39423,IAD,23:37,23:24,75,68,-13,23:18,6,0,0,0,0,0,June,83,1003.8,0,21.2,177.3,1.4,57,997.3,0,17.6,202.3,2.5
UA,2022-06-12,212,N466UA,ORD,0:08,0:17,114,92,9,0:09,8,0,0,0,0,0,June,60,989.7,0,16.1,130.9,3.7,78,996.3,0,19.5,275,3.3
UA,2022-06-12,604,N829UA,DEN,15:07,14:52,199,187,-15,14:46,6,0,0,0,0,0,June,41,821.2,0,25.2,299.8,3.4,78,996.3,0,19.5,275,3.3
UA,2022-06-12,2615,N803UA,IAD,23:37,0:10,75,82,33,0:04,6,0,0,11,0,22,June,86,1003.1,0,21.9,153.2,2.6,78,996.3,0,19.5,275,3.3
UA,2022-06-13,604,N877UA,DEN,15:07,14:59,199,198,-8,14:53,6,0,0,0,0,0,June,13,815.7,0,27.3,358.4,3.9,63,999.1,0,19.1,327.6,3.3
UA,2022-06-13,1503,N24702,ORD,23:59,0:26,114,109,27,0:19,7,0,24,0,0,3,June,56,990.1,0,18.3,129.7,2,63,999.1,0,19.1,327.6,3.3
UA,2022-06-13,2615,N803UA,IAD,23:37,0:33,75,66,56,0:23,10,56,0,0,0,0,June,61,1003.2,0,26.9,319.6,1.7,63,999.1,0,19.1,327.6,3.3
UA,2022-06-14,604,N414UA,DEN,15:07,16:20,199,195,73,16:12,8,16,0,0,0,57,June,19,820.5,0,19.9,357.1,4,41,1000.1,0,18.6,334.3,2.4
UA,2022-06-14,1503,N17730,ORD,23:59,23:57,114,115,-2,23:52,5,0,0,0,0,0,June,7,990.2,0,28.5,360,3.9,41,1000.1,0,18.6,334.3,2.4
UA,2022-06-14,2615,N409UA,IAD,23:37,23:28,75,65,-9,23:20,8,0,0,0,0,0,June,82,1002.5,0,26.3,90.6,1.8,41,1000.1,0,18.6,334.3,2.4
UA,2022-06-15,604,N418UA,DEN,15:07,14:52,199,189,-15,14:47,5,0,0,0,0,0,June,1,825.1,0,20.9,365.3,4.1,46,1002.2,0,21.4,216.8,2.7
UA,2022-06-15,1503,N17730,ORD,23:59,23:47,114,96,-12,23:42,5,0,0,0,0,0,June,34,991.4,0,31.1,347.2,5.1,46,1002.2,0,21.4,216.8,2.7
UA,2022-06-15,2615,N854UA,IAD,23:37,23:35,75,74,-2,23:31,4,0,0,0,0,0,June,54,1007.2,0,26.4,160.8,1.9,46,1002.2,0,21.4,216.8,2.7
UA,2022-06-16,604,N898UA,DEN,15:07,14:55,199,187,-12,14:48,7,0,0,0,0,0,June,12,829.1,0,24.3,346.8,4.1,82,997.3,0,24.4,243.3,4.5
UA,2022-06-16,1503,N27724,ORD,23:59,0:08,114,98,9,23:59,9,0,0,0,0,0,June,41,993.1,0,28.5,327,4.5,82,997.3,0,24.4,243.3,4.5
UA,2022-06-16,2615,N827UA,IAD,23:37,23:57,75,86,20,23:52,5,9,0,11,0,0,June,97,1007.8,0,26.2,87.7,4,82,997.3,0,24.4,243.3,4.5
UA,2022-06-17,604,N820UA,DEN,15:07,15:13,199,197,6,15:08,5,0,0,0,0,0,June,42,827,0,24.5,314.4,3.8,27,990.8,0,23.4,351.9,6.4
UA,2022-06-17,1503,N13716,ORD,23:59,23:57,114,108,-2,23:53,4,0,0,0,0,0,June,4,995.9,0,23.3,358.1,3,27,990.8,0,23.4,351.9,6.4
UA,2022-06-17,2615,N485UA,IAD,23:37,23:49,75,64,12,23:44,5,0,0,0,0,0,June,34,998.8,0,28.8,356,3.2,27,990.8,0,23.4,351.9,6.4
UA,2022-06-18,604,N820UA,DEN,15:07,15:05,199,200,-2,15:00,5,0,0,0,0,0,June,78,824.7,0,25.3,250.6,3.6,70,995.8,0,14.7,161.1,5.9
UA,2022-06-18,1503,N15712,ORD,0:14,0:04,114,105,-10,23:59,5,0,0,0,0,0,June,9,1002.5,0,16.6,358.8,4.6,70,995.8,0,14.7,161.1,5.9
UA,2022-06-18,2615,N69839,IAD,23:37,23:30,75,73,-7,23:24,6,0,0,0,0,0,June,20,999.9,0,24.8,288.2,4.1,70,995.8,0,14.7,161.1,5.9
UA,2022-06-19,212,N61898,ORD,0:08,23:51,114,99,-17,23:46,5,0,0,0,0,0,June,33,1002.4,0,19,352.9,1.9,16,1003.3,0,13.7,354.8,5.4
UA,2022-06-19,604,N819UA,DEN,15:07,15:19,199,213,12,15:16,3,0,0,0,0,0,June,90,824.2,0,24.3,149.9,5.4,16,1003.3,0,13.7,354.8,5.4
UA,2022-06-19,2615,N892UA,IAD,23:37,23:39,75,76,2,23:32,7,0,0,0,0,0,June,13,1007.9,0,21.2,360.7,4.5,16,1003.3,0,13.7,354.8,5.4
UA,2022-06-20,604,N802UA,DEN,15:07,15:08,199,205,1,15:02,6,0,0,0,0,0,June,67,825.4,0,23.8,317.5,4.9,13,1005.6,0,16.3,359.8,3.1
UA,2022-06-20,1503,N23707,ORD,23:59,23:45,114,104,-14,23:37,8,0,0,0,0,0,June,6,999.1,0,26.8,360.8,3.7,13,1005.6,0,16.3,359.8,3.1
UA,2022-06-20,2615,N821UA,IAD,23:37,23:27,75,69,-10,23:22,5,0,0,0,0,0,June,41,1011.6,0,22.4,314,2.1,13,1005.6,0,16.3,359.8,3.1
UA,2022-06-21,604,N891UA,DEN,15:07,15:03,199,197,-4,14:58,5,0,0,0,0,0,June,44,834.2,0,19.9,246,4.6,66,1002.5,0,17.9,191.7,3
UA,2022-06-21,1503,N16732,ORD,23:59,23:30,114,93,-29,23:27,3,0,0,0,0,0,June,16,997.7,0,30.1,356.5,4.7,66,1002.5,0,17.9,191.7,3
UA,2022-06-21,2615,N872UA,IAD,23:37,23:26,75,71,-11,23:20,6,0,0,0,0,0,June,71,1010.2,0,24.1,183.6,2.4,66,1002.5,0,17.9,191.7,3
UA,2022-06-22,604,N895UA,DEN,15:07,15:00,199,192,-7,14:55,5,0,0,0,0,0,June,81,832.3,0,20.6,115.5,2.4,64,997,0,21.1,242.9,4.1
UA,2022-06-22,1503,,ORD,23:59,0:00,114,0,0,0:00,0,0,0,0,0,0,June,22,998.6,0,25.7,333.3,2.6,64,997,0,21.1,242.9,4.1
UA,2022-06-22,2615,,IAD,23:37,0:00,75,0,0,0:00,0,0,0,0,0,0,June,79,1003.3,0,25.3,198.3,1.5,64,997,0,21.1,242.9,4.1
UA,2022-06-23,604,N844UA,DEN,15:07,14:50,199,187,-17,14:45,5,0,0,0,0,0,June,36,826.4,0,24.8,328.9,4.1,69,997.5,0,20.2,218.6,2.9
UA,2022-06-23,2113,N37465,ORD,0:14,0:13,114,101,-1,0:10,3,0,0,0,0,0,June,37,997,0,21.5,319.7,2.5,69,997.5,0,20.2,218.6,2.9
UA,2022-06-23,2615,N12754,IAD,23:37,23:52,75,94,15,23:20,32,0,0,15,0,0,June,86,1003.1,0,21.1,59.9,1.2,69,997.5,0,20.2,218.6,2.9
UA,2022-06-24,288,N465UA,ORD,16:50,16:39,115,107,-11,16:35,4,0,0,0,0,0,June,42,1002,0,22.9,178.2,2.3,16,1001.1,0,21.9,358.8,2.9
UA,2022-06-24,604,N848UA,DEN,15:04,17:10,199,203,126,17:06,4,0,0,4,0,122,June,45,826.4,0,22.5,318.4,4.7,16,1001.1,0,21.9,358.8,2.9
UA,2022-06-24,1503,N57439,ORD,23:59,0:02,114,103,3,23:57,5,0,0,0,0,0,June,42,1002,0,22.9,178.2,2.3,16,1001.1,0,21.9,358.8,2.9
UA,2022-06-24,2615,N829UA,IAD,23:35,23:40,73,66,5,23:35,5,0,0,0,0,0,June,61,1007.1,0,23.8,168,1.4,16,1001.1,0,21.9,358.8,2.9
UA,2022-06-25,535,N68823,ORD,0:15,0:04,114,112,-11,23:59,5,0,0,0,0,0,June,89,994.9,0,22.6,89.7,2.8,21,1004.2,0,21.7,343.4,1.6
UA,2022-06-25,604,N828UA,DEN,15:04,15:11,199,204,7,15:07,4,0,0,0,0,0,June,78,834.1,0,16.9,144.2,2.8,21,1004.2,0,21.7,343.4,1.6
UA,2022-06-25,2615,N401UA,IAD,23:35,23:24,73,59,-11,23:20,4,0,0,0,0,0,June,21,1009.7,0,25.1,346.6,2.7,21,1004.2,0,21.7,343.4,1.6
UA,2022-06-26,288,N429UA,ORD,16:50,16:39,115,99,-11,16:34,5,0,0,0,0,0,June,66,996.5,0,23.4,217.9,4.2,72,999.9,0,24.6,267.7,3.6
UA,2022-06-26,604,N839UA,DEN,15:04,15:00,199,195,-4,14:52,8,0,0,0,0,0,June,96,837.5,0,15.9,122.3,3.7,72,999.9,0,24.6,267.7,3.6
UA,2022-06-26,1503,N69885,ORD,23:59,23:57,114,100,-2,23:52,5,0,0,0,0,0,June,66,996.5,0,23.4,217.9,4.2,72,999.9,0,24.6,267.7,3.6
UA,2022-06-26,2615,N408UA,IAD,23:35,5:28,73,60,353,5:22,6,0,0,0,0,353,June,58,1008.6,0,26.5,258.6,4.1,72,999.9,0,24.6,267.7,3.6
UA,2022-06-27,288,N850UA,ORD,16:50,16:34,115,103,-16,16:29,5,0,0,0,0,0,June,1,1002.2,0,20,359.7,3.6,86,999.5,0,21.6,223.2,5.5
UA,2022-06-27,604,,DEN,15:04,0:00,199,0,0,0:00,0,0,0,0,0,0,June,38,834.4,0,20.5,328.6,3.4,86,999.5,0,21.6,223.2,5.5
UA,2022-06-27,1503,N69804,ORD,23:59,0:10,114,95,11,0:05,5,0,0,0,0,0,June,1,1002.2,0,20,359.7,3.6,86,999.5,0,21.6,223.2,5.5
UA,2022-06-27,2615,N880UA,IAD,23:35,23:21,73,60,-14,23:17,4,0,0,0,0,0,June,73,1005.5,0,25.4,147,2.9,86,999.5,0,21.6,223.2,5.5
UA,2022-06-28,288,,ORD,16:50,0:00,115,0,0,0:00,0,0,0,0,0,0,June,23,1002,0,22.9,350.1,2.9,52,1006.4,0,17.7,171.3,3.3
UA,2022-06-28,604,N889UA,DEN,15:04,14:51,199,194,-13,14:45,6,0,0,0,0,0,June,22,832.1,0,23.6,338,3,52,1006.4,0,17.7,171.3,3.3
UA,2022-06-28,1503,N38454,ORD,23:59,23:51,114,106,-8,23:46,5,0,0,0,0,0,June,23,1002,0,22.9,350.1,2.9,52,1006.4,0,17.7,171.3,3.3
UA,2022-06-28,2615,N812UA,IAD,23:35,23:18,73,58,-17,23:13,5,0,0,0,0,0,June,44,1011.8,0,23.6,261.6,2.1,52,1006.4,0,17.7,171.3,3.3
UA,2022-06-29,288,N402UA,ORD,16:50,17:11,115,122,21,16:46,25,0,0,7,0,14,June,17,1001,0,23.1,355.6,2.7,60,1007,0,18.2,172.7,2.6
UA,2022-06-29,604,N846UA,DEN,15:04,15:08,199,196,4,15:03,5,0,0,0,0,0,June,60,830.1,0,24.8,244.7,4.2,60,1007,0,18.2,172.7,2.6
UA,2022-06-29,1503,N37470,ORD,23:59,23:40,114,99,-19,23:29,11,0,0,0,0,0,June,17,1001,0,23.1,355.6,2.7,60,1007,0,18.2,172.7,2.6
UA,2022-06-29,2615,N68836,IAD,23:35,23:27,73,69,-8,23:20,7,0,0,0,0,0,June,51,1013.1,0,24.1,288.2,3.1,60,1007,0,18.2,172.7,2.6
UA,2021-06-30,1452,N463UA,ORD,21:34,21:52,114,98,18,21:48,4,0,18,0,0,0,June,96,996.8,0,22.5,112.2,1.8,76,1000.2,0,25.6,190.1,3.2
UA,2022-06-30,288,N802UA,ORD,16:50,16:34,115,102,-16,16:29,5,0,0,0,0,0,June,29,997.2,0,27.2,339.2,5,63,1006,0,20.3,256,2.2
UA,2022-06-30,604,N892UA,DEN,15:04,15:00,199,196,-4,14:55,5,0,0,0,0,0,June,86,830.1,0,22.1,121.8,5.7,63,1006,0,20.3,256,2.2
UA,2022-06-30,1503,N69839,ORD,23:59,23:39,114,91,-20,23:35,4,0,0,0,0,0,June,29,997.2,0,27.2,339.2,5,63,1006,0,20.3,256,2.2
UA,2022-06-30,2615,N835UA,IAD,23:35,23:30,73,70,-5,23:24,6,0,0,0,0,0,June,16,1012.1,0,27.3,334.3,2.1,63,1006,0,20.3,256,2.2
UA,2021-07-01,1240,N403UA,ORD,20:49,21:57,109,96,68,21:54,3,17,0,0,0,51,July,24,995.2,0,19.4,358.1,4.9,99,996.1,0,22.7,84.3,2.7
UA,2022-07-01,288,N804UA,ORD,16:53,16:46,115,109,-7,16:41,5,0,0,0,0,0,July,87,994.1,0,22.6,103.3,2.5,69,998.3,0,25.8,253.7,4.3
UA,2022-07-01,604,N892UA,DEN,15:04,14:45,199,184,-19,14:40,5,0,0,0,0,0,July,49,830.3,0,20.6,311.5,3,69,998.3,0,25.8,253.7,4.3
UA,2022-07-01,1503,N75432,ORD,23:59,0:18,114,104,19,0:12,6,5,0,0,0,14,July,87,994.1,0,22.6,103.3,2.5,69,998.3,0,25.8,253.7,4.3
UA,2022-07-01,2615,N827UA,IAD,23:35,1:08,73,76,93,1:02,6,1,0,3,0,89,July,38,1007.7,0,27.8,306.8,3.9,69,998.3,0,25.8,253.7,4.3
UA,2021-07-02,1240,N851UA,ORD,20:49,21:06,109,117,17,21:03,3,9,0,8,0,0,July,34,997.1,0,17.5,269.1,3.7,76,993.9,0,20.7,271.8,3.1
UA,2022-07-02,535,N39416,ORD,0:15,0:14,114,101,-1,0:09,5,0,0,0,0,0,July,47,996.9,0,22.1,151.7,2.1,51,997.7,0,23,338.3,3.3
UA,2022-07-02,604,N833UA,DEN,15:04,14:54,199,190,-10,14:48,6,0,0,0,0,0,July,38,828.8,0,22.1,329.1,2.5,51,997.7,0,23,338.3,3.3
UA,2022-07-02,2615,N801UA,IAD,23:35,1:04,73,70,89,1:00,4,0,42,0,0,47,July,82,1004.1,0,28.3,213,3.5,51,997.7,0,23,338.3,3.3
UA,2021-07-03,380,N16732,IAD,23:40,23:51,70,63,11,23:48,3,0,0,0,0,0,July,29,1009.8,0,22.6,344.2,3.6,80,994.7,0,18.9,162.6,2.8
UA,2022-07-03,288,N453UA,ORD,16:53,16:32,115,99,-21,16:26,6,0,0,0,0,0,July,12,999.5,0,23.2,352.6,2.1,23,1003.1,0,20.7,356.5,4
UA,2022-07-03,604,N465UA,DEN,15:04,15:21,199,195,17,15:15,6,17,0,0,0,0,July,47,826,0,22.3,303.5,3.6,23,1003.1,0,20.7,356.5,4
UA,2022-07-03,1503,N75432,ORD,23:59,23:34,114,91,-25,23:28,6,0,0,0,0,0,July,12,999.5,0,23.2,352.6,2.1,23,1003.1,0,20.7,356.5,4
UA,2022-07-03,2615,N850UA,IAD,23:35,23:59,73,74,24,23:45,14,23,0,1,0,0,July,56,1006.6,0,26.6,252.9,2,23,1003.1,0,20.7,356.5,4
UA,2021-07-04,1240,N77430,ORD,20:49,20:38,109,101,-11,20:35,3,0,0,0,0,0,July,41,993.1,0,25.4,316.1,3.6,35,997.7,0,19.7,307.9,2.5
UA,2022-07-04,288,,ORD,16:53,0:00,115,0,0,0:00,0,0,0,0,0,0,July,81,996.7,0,24.8,98.7,3.5,39,1005.6,0,19.6,329.1,2.6
UA,2022-07-04,604,N895UA,DEN,15:04,14:57,199,194,-7,14:53,4,0,0,0,0,0,July,50,825.9,0,25.1,337.1,3.8,39,1005.6,0,19.6,329.1,2.6
UA,2022-07-04,1503,N66814,ORD,23:59,23:53,114,109,-6,23:48,5,0,0,0,0,0,July,81,996.7,0,24.8,98.7,3.5,39,1005.6,0,19.6,329.1,2.6
UA,2022-07-04,2615,N848UA,IAD,23:35,0:15,73,86,40,23:50,25,24,0,13,0,3,July,32,1010.8,0,26.5,299.2,1.2,39,1005.6,0,19.6,329.1,2.6
UA,2021-07-05,1240,N462UA,ORD,20:49,20:40,109,103,-9,20:36,4,0,0,0,0,0,July,21,993.9,0,27.8,356,4.3,27,999.8,0,21.7,354.3,2.6
UA,2022-07-05,288,N417UA,ORD,16:53,16:52,115,89,-1,16:48,4,0,0,0,0,0,July,96,995.4,0,24.7,90.6,3.2,89,997.9,0,20.1,102.6,2.8
UA,2022-07-05,604,N882UA,DEN,15:04,15:00,199,186,-4,14:56,4,0,0,0,0,0,July,88,827.1,0,23.8,223.7,4.7,89,997.9,0,20.1,102.6,2.8
UA,2022-07-05,1503,N66828,ORD,23:59,0:38,114,119,39,0:33,5,0,34,5,0,0,July,96,995.4,0,24.7,90.6,3.2,89,997.9,0,20.1,102.6,2.8
UA,2022-07-05,2615,N821UA,IAD,23:35,23:42,73,65,7,23:36,6,0,0,0,0,0,July,90,1006.1,0,25.8,182.5,3.2,89,997.9,0,20.1,102.6,2.8
UA,2021-07-06,1240,N413UA,ORD,20:49,20:39,109,96,-10,20:35,4,0,0,0,0,0,July,47,994.9,0,28.2,338.2,4.1,75,997.4,0,26.7,205.8,4.5
UA,2022-07-06,288,N427UA,ORD,16:53,16:34,115,98,-19,16:27,7,0,0,0,0,0,July,87,993.3,0,21,159.4,4.2,73,997.6,0,20.4,174.2,3.9
UA,2022-07-06,604,N811UA,DEN,15:04,19:04,199,228,240,18:53,11,0,0,240,0,0,July,63,829,0,21,270.9,4.1,73,997.6,0,20.4,174.2,3.9
UA,2022-07-06,1503,N69829,ORD,23:59,23:56,114,114,-3,23:42,14,0,0,0,0,0,July,87,993.3,0,21,159.4,4.2,73,997.6,0,20.4,174.2,3.9
UA,2022-07-06,2615,N815UA,IAD,23:35,23:30,73,72,-5,23:26,4,0,0,0,0,0,July,88,1007,0,29,144.8,2.2,73,997.6,0,20.4,174.2,3.9
UA,2021-07-07,1240,N69819,ORD,20:49,21:23,109,108,34,21:20,3,15,0,0,0,19,July,93,991.5,0,24.5,105.7,3.3,59,999.1,0,25.2,318.9,3
UA,2022-07-07,288,N819UA,ORD,16:53,16:38,115,100,-15,16:33,5,0,0,0,0,0,July,96,995.8,0,22.1,90.7,2.3,33,1001.1,0,21.8,292.4,2.1
UA,2022-07-07,604,N895UA,DEN,15:04,15:01,199,196,-3,14:55,6,0,0,0,0,0,July,33,830,0,22.1,308.7,2.9,33,1001.1,0,21.8,292.4,2.1
UA,2022-07-07,1503,N77430,ORD,23:59,23:40,114,98,-19,23:30,10,0,0,0,0,0,July,96,995.8,0,22.1,90.7,2.3,33,1001.1,0,21.8,292.4,2.1
UA,2022-07-07,2615,N826UA,IAD,23:35,23:27,73,67,-8,23:23,4,0,0,0,0,0,July,95,1012,0,26.1,121.6,1.4,33,1001.1,0,21.8,292.4,2.1
UA,2021-07-08,1240,N38424,ORD,20:49,21:02,109,106,13,20:56,6,0,0,0,0,0,July,97,991.8,0,17.8,73.5,4.1,96,997.7,0,21.9,85.9,2.9
UA,2022-07-08,288,N837UA,ORD,16:53,16:35,115,100,-18,16:30,5,0,0,0,0,0,July,96,996.1,0,22,57,3,65,1001.2,0,22.5,203.6,3.1
UA,2022-07-08,604,N894UA,DEN,15:04,14:51,199,186,-13,14:45,6,0,0,0,0,0,July,32,833,0,23.7,318.6,3,65,1001.2,0,22.5,203.6,3.1
UA,2022-07-08,1503,N37474,ORD,23:59,23:48,114,108,-11,23:35,13,0,0,0,0,0,July,96,996.1,0,22,57,3,65,1001.2,0,22.5,203.6,3.1
UA,2022-07-08,2615,N834UA,IAD,23:35,23:26,73,67,-9,23:21,5,0,0,0,0,0,July,92,1013.7,0,26,126.9,1.9,65,1001.2,0,22.5,203.6,3.1
UA,2021-07-09,1240,N826UA,ORD,20:49,20:35,109,97,-14,20:32,3,0,0,0,0,0,July,53,996.2,0,18.8,303.4,2.4,69,996.5,0,23.1,244.2,3.2
UA,2022-07-09,535,N75436,ORD,0:15,0:17,114,105,2,0:11,6,0,0,0,0,0,July,9,1000.3,0,21,354,5.9,5,1004.6,0,21.2,353,3.1
UA,2022-07-09,604,N894UA,DEN,15:04,15:05,199,201,1,15:01,4,0,0,0,0,0,July,40,832.7,0,28.3,325.9,3.1,5,1004.6,0,21.2,353,3.1
UA,2022-07-09,2615,N451UA,IAD,23:35,0:13,73,65,38,0:07,6,0,0,0,0,38,July,100,1013.8,0,23.7,36.5,1.5,5,1004.6,0,21.2,353,3.1
UA,2021-07-10,380,N33714,IAD,23:40,23:31,70,65,-9,23:28,3,0,0,0,0,0,July,55,1016.2,0,24.7,258,2.3,53,1001.9,0,21.6,243.3,2.5
UA,2022-07-10,288,N452UA,ORD,16:53,16:30,115,105,-23,16:19,11,0,0,0,0,0,July,19,997.9,0,22.3,312.7,2.3,13,1003.9,0,19.7,344.8,1.5
UA,2022-07-10,604,N846UA,DEN,15:04,15:05,199,201,1,14:59,6,0,0,0,0,0,July,42,831,0,28.5,291.7,4.3,13,1003.9,0,19.7,344.8,1.5
